country,region,crop,variable,year,value
Bulgaria,Bulgaria,Oats,Production,1987,41.0
Bulgaria,Bulgaria,Oats,Production,1988,53.0
Bulgaria,Bulgaria,Oats,Production,1989,107.0
Bulgaria,Bulgaria,Oats,Production,1990,64.0
Bulgaria,Bulgaria,Oats,Production,1991,52.0
Bulgaria,Bulgaria,Oats,Production,1992,82.0
Bulgaria,Bulgaria,Oats,Production,1993,70.0
Bulgaria,Bulgaria,Oats,Production,1994,85.0
Bulgaria,Bulgaria,Oats,Production,1995,47.1
Bulgaria,Bulgaria,Oats,Production,1996,40.5
Bulgaria,Bulgaria,Oats,Production,1997,54.4
Bulgaria,Bulgaria,Oats,Production,1998,67.5
Bulgaria,Bulgaria,Oats,Production,1999,93.8
Bulgaria,Bulgaria,Oats,Production,2000,48.64
Bulgaria,Bulgaria,Oats,Production,2001,101.1
Bulgaria,Bulgaria,Oats,Production,2002,63.49
Bulgaria,Bulgaria,Oats,Production,2003,54.31
Bulgaria,Bulgaria,Oats,Production,2004,107.05
Bulgaria,Bulgaria,Oats,Production,2005,50.92
Bulgaria,Bulgaria,Oats,Production,2006,31.35
Bulgaria,Bulgaria,Oats,Production,2007,23.15
Bulgaria,Bulgaria,Oats,Production,2008,55.89
Bulgaria,Bulgaria,Oats,Production,2009,31.7
Bulgaria,Bulgaria,Oats,Production,2010,43.36
Bulgaria,Bulgaria,Oats,Production,2011,30.08
Bulgaria,Bulgaria,Oats,Production,2012,31.91
Bulgaria,Bulgaria,Oats,Production,2013,36.82
Bulgaria,Bulgaria,Oats,Production,2014,27.98
Bulgaria,Bulgaria,Oats,Production,2015,22.35
Bulgaria,Bulgaria,Oats,Production,2016,32.32
Bulgaria,Bulgaria,Oats,Production,2017,33.0
Bulgaria,Bulgaria,Oats,Production,2018,25.01
Bulgaria,Bulgaria,Oats,Production,2019,31.51
Bulgaria,Bulgaria,Oats,Production,2020,31.66
Bulgaria,Bulgaria,Oats,Production,2021,24.26
Bulgaria,Bulgaria,Oats,Production,2022,25.87
Bulgaria,Bulgaria,Rapeseed,Production,1998,5.4
Bulgaria,Bulgaria,Rapeseed,Production,1999,10.4
Bulgaria,Bulgaria,Rapeseed,Production,2000,11.4
Bulgaria,Bulgaria,Rapeseed,Production,2001,18.8
Bulgaria,Bulgaria,Rapeseed,Production,2002,7.93
Bulgaria,Bulgaria,Rapeseed,Production,2003,11.18
Bulgaria,Bulgaria,Rapeseed,Production,2004,21.81
Bulgaria,Bulgaria,Rapeseed,Production,2005,21.54
Bulgaria,Bulgaria,Rapeseed,Production,2006,28.66
Bulgaria,Bulgaria,Rapeseed,Production,2007,93.72
Bulgaria,Bulgaria,Rapeseed,Production,2008,233.49
Bulgaria,Bulgaria,Rapeseed,Production,2009,235.76
Bulgaria,Bulgaria,Rapeseed,Production,2010,546.04
Bulgaria,Bulgaria,Rapeseed,Production,2011,521.05
Bulgaria,Bulgaria,Rapeseed,Production,2012,272.79
Bulgaria,Bulgaria,Rapeseed,Production,2013,335.62
Bulgaria,Bulgaria,Rapeseed,Production,2014,528.49
Bulgaria,Bulgaria,Rapeseed,Production,2015,422.56
Bulgaria,Bulgaria,Rapeseed,Production,2016,510.93
Bulgaria,Bulgaria,Rapeseed,Production,2017,482.15
Bulgaria,Bulgaria,Rapeseed,Production,2018,472.59
Bulgaria,Bulgaria,Rapeseed,Production,2019,432.49
Bulgaria,Bulgaria,Rapeseed,Production,2020,279.28
Bulgaria,Bulgaria,Rapeseed,Production,2021,375.8
Bulgaria,Bulgaria,Rapeseed,Production,2022,299.25
Bulgaria,Bulgaria,Rye,Production,1987,49.0
Bulgaria,Bulgaria,Rye,Production,1988,61.0
Bulgaria,Bulgaria,Rye,Production,1989,52.0
Bulgaria,Bulgaria,Rye,Production,1990,49.0
Bulgaria,Bulgaria,Rye,Production,1991,46.0
Bulgaria,Bulgaria,Rye,Production,1992,35.0
Bulgaria,Bulgaria,Rye,Production,1993,25.3
Bulgaria,Bulgaria,Rye,Production,1994,22.3
Bulgaria,Bulgaria,Rye,Production,1995,19.4
Bulgaria,Bulgaria,Rye,Production,1996,16.1
Bulgaria,Bulgaria,Rye,Production,1997,26.9
Bulgaria,Bulgaria,Rye,Production,1998,26.6
Bulgaria,Bulgaria,Rye,Production,1999,29.3
Bulgaria,Bulgaria,Rye,Production,2000,23.86
Bulgaria,Bulgaria,Rye,Production,2001,40.72
Bulgaria,Bulgaria,Rye,Production,2002,18.87
Bulgaria,Bulgaria,Rye,Production,2003,12.41
Bulgaria,Bulgaria,Rye,Production,2004,17.42
Bulgaria,Bulgaria,Rye,Production,2005,14.01
Bulgaria,Bulgaria,Rye,Production,2006,13.41
Bulgaria,Bulgaria,Rye,Production,2007,8.77
Bulgaria,Bulgaria,Rye,Production,2008,15.23
Bulgaria,Bulgaria,Rye,Production,2009,19.14
Bulgaria,Bulgaria,Rye,Production,2010,18.0
Bulgaria,Bulgaria,Rye,Production,2011,20.44
Bulgaria,Bulgaria,Rye,Production,2012,22.95
Bulgaria,Bulgaria,Rye,Production,2013,30.24
Bulgaria,Bulgaria,Rye,Production,2014,29.07
Bulgaria,Bulgaria,Rye,Production,2015,11.52
Bulgaria,Bulgaria,Rye,Production,2016,15.53
Bulgaria,Bulgaria,Rye,Production,2017,18.66
Bulgaria,Bulgaria,Rye,Production,2018,14.08
Bulgaria,Bulgaria,Rye,Production,2019,12.18
Bulgaria,Bulgaria,Rye,Production,2020,10.01
Bulgaria,Bulgaria,Rye,Production,2021,16.88
Bulgaria,Bulgaria,Rye,Production,2022,16.93
Bulgaria,Bulgaria,Soft Wheat,Production,1987,4149.0
Bulgaria,Bulgaria,Soft Wheat,Production,1988,4743.0
Bulgaria,Bulgaria,Soft Wheat,Production,1989,5425.0
Bulgaria,Bulgaria,Soft Wheat,Production,1990,5292.0
Bulgaria,Bulgaria,Soft Wheat,Production,1991,4497.0
Bulgaria,Bulgaria,Soft Wheat,Production,1992,3443.0
Bulgaria,Bulgaria,Soft Wheat,Production,1993,3618.2
Bulgaria,Bulgaria,Soft Wheat,Production,1994,3754.3
Bulgaria,Bulgaria,Soft Wheat,Production,1995,3435.3
Bulgaria,Bulgaria,Soft Wheat,Production,1996,1802.1
Bulgaria,Bulgaria,Soft Wheat,Production,1997,3574.8
Bulgaria,Bulgaria,Soft Wheat,Production,1998,3751.3
Bulgaria,Bulgaria,Soft Wheat,Production,1999,3117.8
Bulgaria,Bulgaria,Soft Wheat,Production,2000,3444.18
Bulgaria,Bulgaria,Soft Wheat,Production,2001,4127.05
Bulgaria,Bulgaria,Soft Wheat,Production,2002,4138.91
Bulgaria,Bulgaria,Soft Wheat,Production,2003,2032.41
Bulgaria,Bulgaria,Soft Wheat,Production,2004,3990.64
Bulgaria,Bulgaria,Soft Wheat,Production,2005,3459.2
Bulgaria,Bulgaria,Soft Wheat,Production,2007,2440.16
Bulgaria,Bulgaria,Soft Wheat,Production,2008,4749.48
Bulgaria,Bulgaria,Soft Wheat,Production,2009,3902.54
Bulgaria,Bulgaria,Soft Wheat,Production,2010,4096.95
Bulgaria,Bulgaria,Soft Wheat,Production,2011,4430.33
Bulgaria,Bulgaria,Soft Wheat,Production,2012,4548.32
Bulgaria,Bulgaria,Soft Wheat,Production,2013,5610.19
Bulgaria,Bulgaria,Soft Wheat,Production,2014,5435.11
Bulgaria,Bulgaria,Soft Wheat,Production,2015,5106.96
Bulgaria,Bulgaria,Soft Wheat,Production,2016,5745.29
Bulgaria,Bulgaria,Soft Wheat,Production,2017,6271.58
Bulgaria,Bulgaria,Soft Wheat,Production,2018,5893.53
Bulgaria,Bulgaria,Soft Wheat,Production,2019,6280.15
Bulgaria,Bulgaria,Soft Wheat,Production,2020,4817.68
Bulgaria,Bulgaria,Soft Wheat,Production,2021,7292.73
Bulgaria,Bulgaria,Soft Wheat,Production,2022,6367.64
Bulgaria,Bulgaria,Soya,Production,1987,33.0
Bulgaria,Bulgaria,Soya,Production,1988,17.0
Bulgaria,Bulgaria,Soya,Production,1989,22.0
Bulgaria,Bulgaria,Soya,Production,1990,15.0
Bulgaria,Bulgaria,Soya,Production,1991,20.0
Bulgaria,Bulgaria,Soya,Production,1992,17.0
Bulgaria,Bulgaria,Soya,Production,1993,14.0
Bulgaria,Bulgaria,Soya,Production,1994,9.0
Bulgaria,Bulgaria,Soya,Production,1995,14.0
Bulgaria,Bulgaria,Soya,Production,1996,10.0
Bulgaria,Bulgaria,Soya,Production,1997,6.1
Bulgaria,Bulgaria,Soya,Production,1998,5.6
Bulgaria,Bulgaria,Soya,Production,1999,5.6
Bulgaria,Bulgaria,Soya,Production,2008,0.21
Bulgaria,Bulgaria,Soya,Production,2010,1.72
Bulgaria,Bulgaria,Soya,Production,2011,0.7
Bulgaria,Bulgaria,Soya,Production,2012,0.2
Bulgaria,Bulgaria,Soya,Production,2013,0.65
Bulgaria,Bulgaria,Soya,Production,2014,0.76
Bulgaria,Bulgaria,Soya,Production,2015,41.92
Bulgaria,Bulgaria,Soya,Production,2016,19.13
Bulgaria,Bulgaria,Soya,Production,2017,20.91
Bulgaria,Bulgaria,Soya,Production,2018,4.73
Bulgaria,Bulgaria,Soya,Production,2019,7.57
Bulgaria,Bulgaria,Soya,Production,2020,6.2
Bulgaria,Bulgaria,Soya,Production,2021,2.81
Bulgaria,Bulgaria,Soya,Production,2022,4.66
Bulgaria,Bulgaria,Spring barley,Production,1999,60.3
Bulgaria,Bulgaria,Spring barley,Production,2000,25.43
Bulgaria,Bulgaria,Spring barley,Production,2001,68.2
Bulgaria,Bulgaria,Spring barley,Production,2002,62.27
Bulgaria,Bulgaria,Spring barley,Production,2003,105.96
Bulgaria,Bulgaria,Spring barley,Production,2004,87.8
Bulgaria,Bulgaria,Spring barley,Production,2005,37.3
Bulgaria,Bulgaria,Spring barley,Production,2006,20.55
Bulgaria,Bulgaria,Spring barley,Production,2007,13.77
Bulgaria,Bulgaria,Spring barley,Production,2008,34.02
Bulgaria,Bulgaria,Spring barley,Production,2009,44.36
Bulgaria,Bulgaria,Spring barley,Production,2010,10.44
Bulgaria,Bulgaria,Spring barley,Production,2011,14.2
Bulgaria,Bulgaria,Spring barley,Production,2012,12.7
Bulgaria,Bulgaria,Spring barley,Production,2013,13.13
Bulgaria,Bulgaria,Spring barley,Production,2014,12.13
Bulgaria,Bulgaria,Spring barley,Production,2015,17.02
Bulgaria,Bulgaria,Spring barley,Production,2016,8.22
Bulgaria,Bulgaria,Spring barley,Production,2017,3.36
Bulgaria,Bulgaria,Spring barley,Production,2018,4.23
Bulgaria,Bulgaria,Spring barley,Production,2019,6.19
Bulgaria,Bulgaria,Spring barley,Production,2020,10.3
Bulgaria,Bulgaria,Spring barley,Production,2021,9.29
Bulgaria,Bulgaria,Spring barley,Production,2022,2.59
Bulgaria,Bulgaria,Sunflower seed,Production,1987,410.0
Bulgaria,Bulgaria,Sunflower seed,Production,1988,374.0
Bulgaria,Bulgaria,Sunflower seed,Production,1989,458.0
Bulgaria,Bulgaria,Sunflower seed,Production,1990,389.0
Bulgaria,Bulgaria,Sunflower seed,Production,1991,434.0
Bulgaria,Bulgaria,Sunflower seed,Production,1992,595.0
Bulgaria,Bulgaria,Sunflower seed,Production,1993,432.0
Bulgaria,Bulgaria,Sunflower seed,Production,1994,602.0
Bulgaria,Bulgaria,Sunflower seed,Production,1995,767.0
Bulgaria,Bulgaria,Sunflower seed,Production,1996,526.0
Bulgaria,Bulgaria,Sunflower seed,Production,1997,438.4
Bulgaria,Bulgaria,Sunflower seed,Production,1998,579.4
Bulgaria,Bulgaria,Sunflower seed,Production,1999,803.2
Bulgaria,Bulgaria,Sunflower seed,Production,2008,1303.56
Bulgaria,Bulgaria,Sunflower seed,Production,2009,1320.9
Bulgaria,Bulgaria,Sunflower seed,Production,2010,1534.63
Bulgaria,Bulgaria,Sunflower seed,Production,2011,1441.28
Bulgaria,Bulgaria,Sunflower seed,Production,2012,1401.53
Bulgaria,Bulgaria,Sunflower seed,Production,2013,1980.93
Bulgaria,Bulgaria,Sunflower seed,Production,2014,2019.51
Bulgaria,Bulgaria,Sunflower seed,Production,2015,1710.43
Bulgaria,Bulgaria,Sunflower seed,Production,2016,1853.83
Bulgaria,Bulgaria,Sunflower seed,Production,2017,2084.11
Bulgaria,Bulgaria,Sunflower seed,Production,2018,1943.98
Bulgaria,Bulgaria,Sunflower seed,Production,2019,1937.21
Bulgaria,Bulgaria,Sunflower seed,Production,2020,1733.53
Bulgaria,Bulgaria,Sunflower seed,Production,2021,2002.18
Bulgaria,Bulgaria,Sunflower seed,Production,2022,2077.58
Bulgaria,Bulgaria,Winter barley,Production,1987,1091.0
Bulgaria,Bulgaria,Winter barley,Production,1988,1313.0
Bulgaria,Bulgaria,Winter barley,Production,1989,1572.0
Bulgaria,Bulgaria,Winter barley,Production,1990,1387.0
Bulgaria,Bulgaria,Winter barley,Production,1991,1502.0
Bulgaria,Bulgaria,Winter barley,Production,1992,1195.0
Bulgaria,Bulgaria,Winter barley,Production,1993,932.5
Bulgaria,Bulgaria,Winter barley,Production,1994,1143.2
Bulgaria,Bulgaria,Winter barley,Production,1995,1173.0
Bulgaria,Bulgaria,Winter barley,Production,1996,456.7
Bulgaria,Bulgaria,Winter barley,Production,1997,809.8
Bulgaria,Bulgaria,Winter barley,Production,1998,631.4
Bulgaria,Bulgaria,Winter barley,Production,1999,566.2
Bulgaria,Bulgaria,Winter barley,Production,2000,626.44
Bulgaria,Bulgaria,Winter barley,Production,2001,887.52
Bulgaria,Bulgaria,Winter barley,Production,2002,1179.36
Bulgaria,Bulgaria,Winter barley,Production,2003,439.69
Bulgaria,Bulgaria,Winter barley,Production,2004,1124.18
Bulgaria,Bulgaria,Winter barley,Production,2005,633.17
Bulgaria,Bulgaria,Winter barley,Production,2006,536.5
Bulgaria,Bulgaria,Winter barley,Production,2007,421.05
Bulgaria,Bulgaria,Winter barley,Production,2008,869.46
Bulgaria,Bulgaria,Winter barley,Production,2009,840.69
Bulgaria,Bulgaria,Winter barley,Production,2010,841.25
Bulgaria,Bulgaria,Winter barley,Production,2011,714.37
Bulgaria,Bulgaria,Winter barley,Production,2012,672.26
Bulgaria,Bulgaria,Winter barley,Production,2013,737.9
Bulgaria,Bulgaria,Winter barley,Production,2014,861.1
Bulgaria,Bulgaria,Winter barley,Production,2015,697.81
Bulgaria,Bulgaria,Winter barley,Production,2016,704.11
Bulgaria,Bulgaria,Winter barley,Production,2017,613.32
Bulgaria,Bulgaria,Winter barley,Production,2018,444.47
Bulgaria,Bulgaria,Winter barley,Production,2019,556.96
Bulgaria,Bulgaria,Winter barley,Production,2020,556.01
Bulgaria,Bulgaria,Winter barley,Production,2021,694.77
Bulgaria,Bulgaria,Winter barley,Production,2022,622.48
Denmark,Denmark,Barley,Production,1955,2200.2
Denmark,Denmark,Barley,Production,1956,2402.4
Denmark,Denmark,Barley,Production,1957,2559.9
Denmark,Denmark,Barley,Production,1958,2484.5
Denmark,Denmark,Barley,Production,1959,2337.6
Denmark,Denmark,Barley,Production,1960,2801.1
Denmark,Denmark,Barley,Production,1961,2808.1
Denmark,Denmark,Barley,Production,1962,3299.5
Denmark,Denmark,Barley,Production,1963,3398.9
Denmark,Denmark,Barley,Production,1964,3899.6
Denmark,Denmark,Barley,Production,1965,4125.8
Denmark,Denmark,Barley,Production,1966,4159.0
Denmark,Denmark,Barley,Production,1967,4382.0
Denmark,Denmark,Barley,Production,1968,5047.0
Denmark,Denmark,Barley,Production,1969,5255.2
Denmark,Denmark,Barley,Production,1970,4813.1
Denmark,Denmark,Barley,Production,1971,5457.8
Denmark,Denmark,Barley,Production,1972,5571.2
Denmark,Denmark,Barley,Production,1973,5431.9
Denmark,Denmark,Barley,Production,1974,5967.2
Denmark,Denmark,Barley,Production,1975,5156.1
Denmark,Denmark,Barley,Production,1976,4801.0
Denmark,Denmark,Barley,Production,1977,6142.5
Denmark,Denmark,Barley,Production,1978,6300.8
Denmark,Denmark,Barley,Production,1979,6661.6
Denmark,Denmark,Barley,Production,1980,6044.1
Denmark,Denmark,Barley,Production,1981,6043.7
Denmark,Denmark,Barley,Production,1982,6357.1
Denmark,Denmark,Barley,Production,1983,4423.4
Denmark,Denmark,Barley,Production,1984,6071.7
Denmark,Denmark,Barley,Production,1985,5250.9
Denmark,Denmark,Barley,Production,1986,5134.3
Denmark,Denmark,Barley,Production,1987,4291.9
Denmark,Denmark,Barley,Production,1988,5418.6
Denmark,Denmark,Barley,Production,1989,4959.2
Denmark,Denmark,Barley,Production,1990,4987.4
Denmark,Denmark,Barley,Production,1991,5041.2
Denmark,Denmark,Barley,Production,1992,2973.7
Denmark,Denmark,Barley,Production,1993,3369.4
Denmark,Denmark,Barley,Production,1994,3446.1
Denmark,Denmark,Barley,Production,1995,3898.4
Denmark,Denmark,Barley,Production,1996,3953.0
Denmark,Denmark,Barley,Production,1997,3887.0
Denmark,Denmark,Barley,Production,1998,3565.0
Denmark,Denmark,Barley,Production,1999,3675.0
Denmark,Denmark,Barley,Production,2000,3933.52
Denmark,Denmark,Barley,Production,2001,3920.08
Denmark,Denmark,Barley,Production,2002,4072.98
Denmark,Denmark,Barley,Production,2003,3731.7
Denmark,Denmark,Barley,Production,2004,3547.37
Denmark,Denmark,Barley,Production,2005,3753.15
Denmark,Denmark,Barley,Production,2006,3232.27
Denmark,Denmark,Barley,Production,2007,3068.1
Denmark,Denmark,Barley,Production,2008,3356.51
Denmark,Denmark,Barley,Production,2009,3354.24
Denmark,Denmark,Barley,Production,2010,2946.63
Denmark,Denmark,Barley,Production,2011,3212.01
Denmark,Denmark,Barley,Production,2012,4011.51
Denmark,Denmark,Barley,Production,2013,3903.97
Denmark,Denmark,Barley,Production,2014,3506.35
Denmark,Denmark,Barley,Production,2015,3811.16
Denmark,Denmark,Barley,Production,2016,3903.67
Denmark,Denmark,Barley,Production,2017,3945.88
Denmark,Denmark,Barley,Production,2018,3445.17
Denmark,Denmark,Barley,Production,2019,3624.56
Denmark,Denmark,Barley,Production,2020,4156.5
Denmark,Denmark,Barley,Production,2021,3462.17
Denmark,Denmark,Barley,Production,2022,4139.6
Denmark,Denmark,Corn,Production,2010,45.17
Denmark,Denmark,Corn,Production,2011,54.66
Denmark,Denmark,Corn,Production,2012,74.23
Denmark,Denmark,Corn,Production,2013,74.82
Denmark,Denmark,Corn,Production,2014,72.05
Denmark,Denmark,Corn,Production,2015,52.38
Denmark,Denmark,Corn,Production,2016,43.29
Denmark,Denmark,Corn,Production,2017,38.45
Denmark,Denmark,Corn,Production,2018,35.48
Denmark,Denmark,Corn,Production,2019,40.82
Denmark,Denmark,Corn,Production,2020,38.74
Denmark,Denmark,Corn,Production,2021,45.27
Denmark,Denmark,Corn,Production,2022,53.57
Denmark,Denmark,Oats,Production,1955,863.1
Denmark,Denmark,Oats,Production,1956,851.9
Denmark,Denmark,Oats,Production,1957,786.1
Denmark,Denmark,Oats,Production,1958,648.1
Denmark,Denmark,Oats,Production,1959,567.6
Denmark,Denmark,Oats,Production,1960,680.7
Denmark,Denmark,Oats,Production,1961,683.4
Denmark,Denmark,Oats,Production,1962,608.8
Denmark,Denmark,Oats,Production,1963,670.7
Denmark,Denmark,Oats,Production,1964,820.7
Denmark,Denmark,Oats,Production,1965,779.9
Denmark,Denmark,Oats,Production,1966,863.4
Denmark,Denmark,Oats,Production,1967,903.9
Denmark,Denmark,Oats,Production,1968,863.0
Denmark,Denmark,Oats,Production,1969,765.3
Denmark,Denmark,Oats,Production,1970,631.2
Denmark,Denmark,Oats,Production,1971,701.3
Denmark,Denmark,Oats,Production,1972,636.9
Denmark,Denmark,Oats,Production,1973,444.5
Denmark,Denmark,Oats,Production,1974,472.7
Denmark,Denmark,Oats,Production,1975,367.1
Denmark,Denmark,Oats,Production,1976,262.9
Denmark,Denmark,Oats,Production,1977,270.3
Denmark,Denmark,Oats,Production,1978,206.0
Denmark,Denmark,Oats,Production,1979,162.6
Denmark,Denmark,Oats,Production,1980,158.9
Denmark,Denmark,Oats,Production,1981,175.6
Denmark,Denmark,Oats,Production,1982,178.0
Denmark,Denmark,Oats,Production,1983,85.4
Denmark,Denmark,Oats,Production,1984,157.7
Denmark,Denmark,Oats,Production,1985,151.7
Denmark,Denmark,Oats,Production,1986,110.7
Denmark,Denmark,Oats,Production,1987,80.8
Denmark,Denmark,Oats,Production,1988,184.1
Denmark,Denmark,Oats,Production,1989,124.8
Denmark,Denmark,Oats,Production,1990,121.1
Denmark,Denmark,Oats,Production,1991,125.6
Denmark,Denmark,Oats,Production,1992,89.2
Denmark,Denmark,Oats,Production,1993,138.5
Denmark,Denmark,Oats,Production,1994,205.7
Denmark,Denmark,Oats,Production,1995,128.4
Denmark,Denmark,Oats,Production,1996,134.3
Denmark,Denmark,Oats,Production,1997,155.0
Denmark,Denmark,Oats,Production,1998,161.0
Denmark,Denmark,Oats,Production,1999,130.0
Denmark,Denmark,Oats,Production,2000,230.19
Denmark,Denmark,Oats,Production,2001,288.31
Denmark,Denmark,Oats,Production,2002,272.4
Denmark,Denmark,Oats,Production,2003,256.58
Denmark,Denmark,Oats,Production,2004,306.3
Denmark,Denmark,Oats,Production,2005,311.34
Denmark,Denmark,Oats,Production,2006,270.91
Denmark,Denmark,Oats,Production,2007,307.98
Denmark,Denmark,Oats,Production,2008,286.73
Denmark,Denmark,Oats,Production,2009,265.08
Denmark,Denmark,Oats,Production,2010,202.12
Denmark,Denmark,Oats,Production,2011,206.37
Denmark,Denmark,Oats,Production,2012,267.95
Denmark,Denmark,Oats,Production,2013,275.46
Denmark,Denmark,Oats,Production,2014,182.75
Denmark,Denmark,Oats,Production,2015,204.4
Denmark,Denmark,Oats,Production,2016,274.57
Denmark,Denmark,Oats,Production,2017,318.42
Denmark,Denmark,Oats,Production,2018,286.56
Denmark,Denmark,Oats,Production,2019,247.28
Denmark,Denmark,Oats,Production,2020,425.66
Denmark,Denmark,Oats,Production,2021,331.06
Denmark,Denmark,Oats,Production,2022,353.61
Denmark,Denmark,Rapeseed,Production,1955,2.9
Denmark,Denmark,Rapeseed,Production,1956,1.7
Denmark,Denmark,Rapeseed,Production,1957,2.2
Denmark,Denmark,Rapeseed,Production,1958,7.8
Denmark,Denmark,Rapeseed,Production,1959,11.4
Denmark,Denmark,Rapeseed,Production,1960,12.8
Denmark,Denmark,Rapeseed,Production,1961,27.0
Denmark,Denmark,Rapeseed,Production,1962,52.1
Denmark,Denmark,Rapeseed,Production,1963,26.4
Denmark,Denmark,Rapeseed,Production,1964,52.3
Denmark,Denmark,Rapeseed,Production,1965,49.9
Denmark,Denmark,Rapeseed,Production,1966,33.1
Denmark,Denmark,Rapeseed,Production,1967,39.2
Denmark,Denmark,Rapeseed,Production,1968,29.9
Denmark,Denmark,Rapeseed,Production,1969,21.1
Denmark,Denmark,Rapeseed,Production,1970,22.2
Denmark,Denmark,Rapeseed,Production,1971,50.9
